Code,Name,Market,recommendationKey,sharesOutstanding,averageVolume10days,averageVolume,heldPercentInstitutions,shortRatio,sharesPercentSharesOut,marketCap,currentPrice,fiftyDayAverage,twoHundredDayAverage,fiftyTwoWeekHigh,fiftyTwoWeekLow,SandP52WeekChange,52WeekChange,ytdReturn,fiveYearAverageReturn,beta,totalRevenue,grossProfits,revenuePerShare,ebitdaMargins,debtToEquity,operatingCashflow,freeCashflow,totalCashPerShare,currentRatio,quickRatio,returnOnAssets,returnOnEquity,grossMargins,operatingMargins,profitMargins,totalCash,totalDebt,priceToBook,enterpriseValue,enterpriseToRevenue,enterpriseToEbitda,trailingEps,priceToSalesTrailing12Months,trailingPE,dividendYield,dividendRate,revenueGrowth,earningsGrowth,earningsQuarterlyGrowth,revenueQuarterlyGrowth,heldPercentInsiders,BPS,목표주가,추정EPS,추정PER,ROE,동종업계ROE,동종업계enterpriseToEbitda,동종업계dividendYield,동종업계trailingEps,동종업계trailingPE,5년평균dividendYield,EBITDAPS,동종업계_대비_PER,dividend,growth,value,business,finance,performance,volitality
051600,한전KPS,KOSPI,4.0,45000000.0,135711.0,144006.0,0.20031,2.7,7.793333333333333e-05,1549569359872.0,33500.0,33499.0,34411.75,44150.0,0.0,0.061902404,-18.847537,1.81,2.3020000000000005,0.91,14291.0,1306.0,32826.086,0.14306,28.48564612980176,813.0,-10445387776.0,2724.4444444444443,1.137,0.606,6.7,8.61,0.17379,0.11031,0.08485,1226.0,3463.0,1.23,1309561847808.0,0.887,8.39,2226,1.0490094,15.18,3.86,1305,3.512965377372157,1.5197568389057752,66.12244897959184,6.327800829875518,0.51817,27016,49600,2843,11.8,8.61,6.96,5.83,2.79,2065.28,6.59,7.286,3959.0,8.59,A,C,C,B,H,D,D
004800,효성,KOSPI,4.0,19909400.0,51841.0,42878.0,0.12743,7.17,8.081609691904326e-05,1250310356992.0,62800.0,62282.0,67640.0,77400.0,0.0,0.061902404,-17.345595,-6.26,8.668000000000001,0.68,37193.0,649.0,181280.97,0.02446,81.80029682808131,1682.0,-154609025024.0,7212.67341054979,1.008,0.619,0.47,0.6,0.08125,-0.00482,-0.00884,1436.0,23700.0,0.54,2537891561472.0,0.703,15.97,786,0.34641382,80.03,7.15,4500,5.1689523540223385,-95.3920475659606,-122.5108225108225,-12.082601054481549,0.55926,128334,86333,2468,25.5,0.6,8.42,3.05,4.32,4652.33,5.53,2.094,8090.0,74.5,D,C,B,C,H,D,C
005300,롯데칠성,KOSPI,3.9,9278880.0,44947.0,33556.0,0.19211,8.33,0.0002597296225406,1313449967616.0,136000.0,129844.0,150834.0,186000.0,0.0,0.061902404,-20.72072,-25.0,1.4299999999999995,0.65,28417.0,2229.0,288075.44,0.13403,161.71930321484209,2683.0,86247038976.0,37181.21152552894,5.393,4.3,3.6,9.11,0.39115003,0.07683,0.041989997,3450.0,22838.0,1.27,2586004684800.0,0.893,7.5,12754,0.45365185,10.35,2.5,3300,13.391325166593512,-4.3763676148796495,-18.27956989247312,8.542232157113204,0.62394,150133,198462,13132,10.4,9.11,7.65,7.19,1.63,7726.94,12.42,3.622,38393.0,-2.0700000000000003,C,C,C,B,F,D,D
006360,GS건설,KOSPI,3.3,84888896.0,992763.0,1167394.0,0.28327,3.36,0.0002343062630947,1204573437952.0,14190.0,17386.8,21004.7,33500.0,0.0,0.061902404,-56.050160000000005,-33.71,-16.566000000000003,1.38,122992.0,5548.0,163548.23,0.0,216.39221836376527,-73.0,116201070592.0,23839.395908741702,0.878,0.31,2.75,7.18,0.0,-0.00312,0.0,20237.0,115904.0,0.37,3267759964160.0,0.235,5.47,3997,0.0867634,3.51,9.27,1300,36.10428701060133,2.89179104477612,5.083655083655084,47.84713161328339,0.24270001,56917,17893,899,15.8,7.18,6.96,5.83,2.79,2065.28,6.59,1.682,8987.0,-3.08,D,B,D,C,H,D,E
009240,한샘,KOSPI,3.1,16600300.0,64091.0,37768.0,0.18274,12.77,0.0005163159701933,909696434176.0,54800.0,44655.0,46660.75,57600.0,0.0,0.061902404,-1.0889292,22.2,3.852000000000001,1.21,20009.0,-217.0,122194.8,0.01426,146.90166142792995,-213.0,116201070592.0,2258.9953193616984,3.722,2.726,-6.08,-13.37,0.21064,-0.02446,-0.053200003,375.0,6543.0,1.41,841532899328.0,0.433,23.5,-3031,0.46790123,0.0,1.47,800,-10.32179992828971,-224.65034965034965,-183.42857142857144,-10.779467680608365,0.36022,28093,52917,-958,-57.2,-13.37,6.36,7.09,2.41,6625.56,10.13,0.0,2216.0,-10.13,E,C,D,C,F,D,D
375500,DL이앤씨,KOSPI,3.8,37706400.0,178811.0,173531.0,0.307,9.81,0.0004195043812191,1246288150528.0,30800.0,33583.0,35069.0,46000.0,0.0,0.061902404,-29.03226,-8.74,-26.05,1.31,74968.0,4970.0,184662.8,0.06716,91.2562599893447,1520.0,361653272576.0,46474.86898775805,1.655,0.96,4.88,9.7,0.11377,0.056149997,0.05133,17524.0,42822.0,0.33,685389643776.0,0.088,3.0,10130,0.15912464,3.04,3.25,1000,-1.7676271341902854,-32.11701793016672,-69.39655172413794,4.986680873734683,0.24594,114397,44846,7069,4.4,9.7,6.96,5.83,2.79,2065.28,6.59,2.615,14290.0,-3.55,C,C,D,B,G,D,E
069620,대웅제약,KOSPI,4.0,11506300.0,44595.0,37243.0,0.14116,7.47,0.0002660281758688,1287554990080.0,111900.0,102404.0,125499.0,183000.0,0.0,0.061902404,-41.049725,-32.68,-8.59,0.87,12801.0,958.0,117534.29,0.10519,110.91473286562332,1182.0,-24192974848.0,8951.617809373995,0.75,0.422,2.63,7.17,0.50116,0.07455,0.03376,1030.0,8221.0,2.93,1621660925952.0,1.243,16.79,3816,0.9872747,27.96,0.56,600,11.023417172593234,30.23255813953488,5.343511450381679,8.04289544235925,0.60912,54929,160000,7933,14.1,7.17,8.16,28.47,0.26,6242.01,48.89,0.0,11694.0,-20.93,E,C,E,B,H,D,E
073240,금호타이어,KOSPI,4.0,287260000.0,762845.0,595871.0,0.20879,15.97,0.000152837151013,1238090645504.0,4310.0,4682.8,3771.45,5280.0,0.0,0.061902404,14.323258,56.47,1.5599999999999987,1.09,35592.0,231.0,13295.844,0.08809,277.22963201028443,-1800.0,-324467425280.0,602.9381048527466,0.818,0.469,-1.71,-6.87,0.18398,0.020179998,-0.01523,1732.0,34504.0,0.71,3758886748160.0,0.984,11.08,-275,0.3241611,0.0,0.0,0,36.829155774258034,7.788595271210013,-201.67785234899327,12.30287439883682,0.47499,3920,5250,331,13.0,-6.87,8.02,7.44,2.25,9097.35,11.99,0.1433333333333333,974.0,-11.99,E,C,D,C,H,D,D
139130,DGB금융지주,KOSPI,3.9,169146000.0,454610.0,414140.0,0.38263,5.43,8.863940028141369e-05,1244914515968.0,7360.0,7246.6,7303.9,8040.0,0.0,0.061902404,-3.1372547,6.01,-0.0559999999999995,0.61,29040.0,6072.0,20417.451,0.0,1365.43273488447,-29451.0,-2872600000000.0,20166.60163409126,112.306,8.018,0.49,7.38,0.0,0.38731998,0.11571,34111.0,848002.0,0.22,1831050543104.0,0.53,9735787601026946.0,2266,0.36047626,3.27,8.77,650,40.011932944550296,-21.198988804622605,2.010338885697875,62.36204576043068,0.12015,31812,8947,2825,2.6,7.38,8.42,3.05,4.32,4652.33,5.53,6.37,31812.0,-2.26,A,B,D,A,E,D,D
161890,한국콜마,KOSPI,4.0,22881200.0,199621.0,145170.0,0.20091,8.58,0.0006973847525479,1253889802240.0,54800.0,44947.0,41729.0,52600.0,0.0,0.061902404,35.98938,20.19,-4.029999999999999,1.15,18657.0,733.0,84914.734,0.08,99.61211296359306,908.0,21021696000.0,9619.250738597626,0.852,0.571,-0.15,-3.26,0.24879,0.037320003,-0.01347,2201.0,14638.0,1.47,2802911019008.0,1.443,17.14,-961,0.64535385,0.0,0.98,500,17.613314001134718,-109.42528735632185,-54.22535211267606,18.835282651072124,0.39942002,29024,58500,2826,19.4,-3.26,8.02,7.44,2.25,9097.35,11.99,0.8099999999999999,6499.0,-11.99,E,C,D,C,H,D,D
009420,한올바이오파마,KOSPI,4.0,50693100.0,551658.0,457598.0,0.15885,5.29,0.0004277505222604,1241980993536.0,24500.0,21717.2,18575.0,25450.0,0.0,0.061902404,41.228068,35.67,-4.009999999999999,1.24,1100.0,15.0,2264.798,0.03091,26.856803327391564,252.0,-9588201472.0,331.4060493439936,0.897,0.636,0.12,0.15,0.56453,0.0031299999,-0.00801,168.0,452.0,5.12,1203911262208.0,10.486,203.99,5,10.817477,4830.0,0.0,0,8.267716535433072,-96.62921348314607,1200.0,20.0,0.30998,3319,31125,63,390.8,0.15,8.16,28.47,0.26,6242.01,48.89,0.7399999999999999,87.0,4781.11,E,B,A+,C,H,D,D
000240,한국앤컴퍼니,KOSPI,4.0,94934000.0,77138.0,97222.0,0.113409996,8.21,3.958539616997072e-05,1078450257920.0,11360.0,11796.2,12719.0,14900.0,0.0,0.061902404,-14.641511,-18.92,-6.882,0.93,10959.0,2452.0,11118.491,0.25157,11.549631780935588,315.0,76744048640.0,955.4005940969516,1.185,0.689,3.96,4.37,0.30923,0.22139,0.14815,907.0,4454.0,0.34,1115098972160.0,1.056,4.89,1749,1.0217209,6.47,5.75,650,13.765182186234815,-17.0,-22.857142857142858,-14.97405485544848,0.72449,40622,14000,1785,6.4,4.37,8.42,3.05,4.32,4652.33,5.53,0.382,2918.0,0.9399999999999996,E,C,C,A,H,D,E
000670,영풍,KOSPI,4.0,1720130.0,1940.0,2138.0,0.06883,12.03,6.569270927197363e-05,999395557376.0,581000.0,556140.0,607970.0,903000.0,0.0,0.061902404,-3.709948,-5.62,-4.302,0.98,44295.0,689.0,2477130.8,0.028570002,33.349230140346094,3263.0,-28737716224.0,85865.60318115492,1.573,1.127,7.3,9.96,0.0348,-0.00228,0.0733,1477.0,14685.0,0.28,1464993447936.0,0.344,8.41,213453,0.234545,2.68,1.75,10000,23.656514335166523,144.32686654908878,-100.0,-15.90823262839879,0.71348,2272640,710000,91203,6.4,9.96,7.69,4.67,3.45,11392.07,6.29,3.2260000000000004,103823.0,-3.61,C,A,D,B,G,B,E
009900,명신산업,KOSPI,4.0,52470100.0,433613.0,1051552.0,0.06266,9.65,0.0005175519009874,998505971712.0,19030.0,21757.2,19050.15,25700.0,0.0,0.061902404,-14.672685,31.71,-18.226666666666667,1.67,15152.0,1269.0,31134.904,0.11939,142.1313183949974,977.0,18722476032.0,2595.764063723911,1.973,1.132,10.4,25.18,0.14296,0.09355,0.06531,1362.0,5455.0,1.96,1141868462080.0,0.699,5.44,1633,0.6112107,11.57,0.0,0,36.787938972646025,89.1832229580574,144.5692883895131,46.97542533081285,0.45951,7315,27500,2708,7.0,25.18,6.82,7.88,2.74,7323.79,9.26,1.586,3155.0,2.3100000000000005,D,B,C,B,G,D,D
285130,SK케미칼,KOSPI,관련 데이터가 없습니다.,17222900.0,83612.0,74892.0,0.13993,1.82,3.611470774375976e-05,1134989148160.0,65900.0,68638.0,77889.5,109500.0,0.0,0.061902404,-39.999998,-12.7,79.608,1.41,18292.0,2305.0,92459.79,0.16021,45.6569087083318,-1865.0,-461382680576.0,23224.89243971689,1.44,0.66,5.86,9.11,0.32407,0.10715,0.09583,4000.0,12368.0,0.66,1025634009088.0,0.578,5.92,9910,0.6392471,6.45,2.35,1500,-12.461715160796324,-13.84443617417194,-125.70480928689884,-25.932575304209056,0.41581002,124642,관련 데이터가 없습니다.,관련 데이터가 없습니다.,관련 데이터가 없습니다.,9.11,8.02,7.44,2.25,9097.35,11.99,2.655,16388.0,-5.54,C,C,D,B,H,D,A
019170,신풍제약,KOSPI,관련 데이터가 없습니다.,49271000.0,2863476.0,625335.0,0.055710003,3.67,0.0008971403056564,1010478088192.0,19400.0,16734.0,19493.45,32000.0,0.0,0.061902404,-33.076924000000005,-9.5,301.62600000000003,1.49,2093.0,-340.0,4114.245,-0.124589995,9.310761789600967,-264.0,-22457462784.0,846.3396318321122,1.255,0.799,-9.29,-10.27,0.37873,-0.1833,-0.17581,417.0,308.0,3.45,934091161600.0,4.429,-1.1985313964373331e+17,-641,4.7911415,0.0,0.0,0,10.62367864693446,206.95652173913044,32.075471698113205,3.418803418803419,0.31645,6690,관련 데이터가 없습니다.,관련 데이터가 없습니다.,관련 데이터가 없습니다.,-10.27,8.16,28.47,0.26,6242.01,48.89,1.5719999999999998,-384.0,-48.89,D,A,F,C,H,D,A
093370,후성,KOSPI,4.0,94352096.0,1353566.0,1261706.0,0.13264,3.53,0.0013492440061956,1162417799168.0,12320.0,13198.2,13094.3,17550.0,0.0,0.061902404,-20.37037,20.56,23.436,1.55,6106.0,1054.0,6495.214,0.14361,124.84950638092944,943.0,-42884636672.0,837.2892956188276,2.315,1.802,14.51,31.6,0.16223,0.05876,0.09669,790.0,5185.0,2.75,1499745222656.0,2.478,8.23,1047,1.9206712,12.32,0.16,20,60.13637555730396,259.10543130990413,-127.52100840336134,-3.4047919293820934,0.47617,3882,19500,-111,-110.7,31.6,8.02,7.44,2.25,9097.35,11.99,1.168,1675.0,0.33,D,A,C,B,F,D,C
185750,종근당,KOSPI,4.0,12144000.0,49259.0,24910.0,0.14897999,4.65,0.0002751152832674,1038312013824.0,85500.0,81666.0,82201.55,89700.0,0.0,0.061902404,-2.3442626,3.65,15.41,0.85,14883.0,1099.0,123817.74,0.09988,81.05585063576373,677.0,25077272576.0,9667.325428194994,1.885,0.668,7.37,13.62,0.36558998,0.07694,0.06572,1174.0,5036.0,1.57,1093664768000.0,0.723,7.74,6625,0.6866444,12.85,1.18,1000,10.769574278058949,88.67924528301887,92.0,8.19672131147541,0.43905997,51191,104500,8183,10.5,13.62,8.16,28.47,0.26,6242.01,48.89,2.4400000000000004,11418.0,-36.04,C,B,E,B,H,D,C
014820,동원시스템즈,KOSPI,4.0,28991300.0,105753.0,82952.0,0.07309,5.31,8.119677282495094e-05,1078402023424.0,37000.0,38820.0,42558.25,60813.53,0.0,0.061902404,-36.788565,-9.24,8.482000000000001,1.05,14370.0,918.0,49040.375,0.118149996,98.95833333333334,2147.0,89160663040.0,1752.2498128748969,1.886,1.832,4.91,10.4,0.112320006,0.06308,0.04966,508.0,7220.0,1.63,1493133164544.0,1.041,9.43,2472,0.75165915,14.91,1.63,600,14.87728835238628,50.31185031185032,-17.889908256880734,-11.498810467882633,0.83637,25113,70000,1983,18.7,10.4,8.02,7.44,2.25,9097.35,11.99,3.12,5804.0,2.92,C,C,C,B,F,D,C
000210,DL,KOSPI,4.0,20930700.0,91933.0,82060.0,0.23111,4.81,0.0001864725021141,879125790720.0,40200.0,41626.0,53637.5,71200.0,0.0,0.061902404,-39.779413000000005,-30.83,-14.484,1.07,51750.0,2875.0,246705.73,0.1331,160.27545584477457,2279.0,-175163113472.0,43194.92420224837,1.843,1.131,1.01,1.87,0.20033,0.05789,-0.00981,9041.0,74012.0,0.34,6437150392320.0,1.154,9.76,2679,0.15757196,15.29,2.44,1000,119.39121587247756,-86.02799890200384,-121.79132040627884,45.781904654059566,0.43363997,194062,60000,-2252,-17.9,1.87,8.02,7.44,2.25,9097.35,11.99,0.8320000000000001,28757.0,3.299999999999999,E,B-,C,C,G,D,E
300720,한일시멘트,KOSPI,4.0,69261504.0,56483.0,58413.0,0.075289994,4.86,2.0473133242962787e-05,849146019840.0,12260.0,12279.6,12068.55,15750.0,0.0,0.061902404,-20.324677,5.32,10.541999999999998,1.16,14876.0,1180.0,22963.713,0.13101,56.24126984126983,-9.0,-26737711104.0,1800.4229304636526,3.753,2.782,3.63,5.59,0.21728,0.09378,0.066420004,1247.0,8858.0,0.56,1354000891904.0,0.851,7.4,1138,0.53388023,10.78,4.73,580,16.958880415126977,1.8604651162790693,-485.24590163934425,36.206896551724135,0.73116,20910,17000,1400,8.8,5.59,6.09,12.67,1.87,4685.64,24.88,0.08,2553.0,-14.1,E,C,E,B,F,D,C
003090,대웅,KOSPI,관련 데이터가 없습니다.,41581300.0,130144.0,78280.0,0.07998,0.89,2.1211458035222564e-05,607918620672.0,14620.0,13279.6,16935.6,27400.0,0.0,0.061902404,-47.83734,-30.66,31.556,1.03,16973.0,2073.0,41745.934,0.14799,68.72997264556467,1491.0,-37398097920.0,4578.98141712741,1.105,0.593,5.88,13.17,0.52959,0.119729996,0.067719996,1904.0,8794.0,1.32,1136508796928.0,0.655,6.62,2467,0.35025287,5.72,0.71,100,12.299854439592432,20.541082164328657,51.1864406779661,9.660377358490566,0.3841,19933,관련 데이터가 없습니다.,관련 데이터가 없습니다.,관련 데이터가 없습니다.,13.17,8.16,28.47,0.26,6242.01,48.89,1.994,4396.0,-43.17,D,C,F,B,H,D,C
003230,삼양식품,KOSPI,4.0,7458130.0,54501.0,76319.0,0.20499,4.78,0.0004828288056121,962923855872.0,125500.0,116024.0,116891.0,132500.0,0.0,0.061902404,12.053573,-1.18,22.376,0.62,9090.0,904.0,128766.77,0.12281,103.38610378188216,478.0,49219506176.0,12992.53298078741,1.229,0.986,9.57,18.92,0.27624,0.09413999,0.08721,969.0,4702.0,2.08,1052530180096.0,1.105,9.59,10665,1.0110183,11.77,1.12,1400,41.58878504672897,41.62257495590829,17.098445595854923,21.463897131552915,0.45211,60733,162500,11596,10.8,18.92,7.65,7.19,1.63,7726.94,12.42,4.254,15302.0,-0.6500000000000004,B,B,C,B,G,D,C
006650,대한유화,KOSPI,3.4,6176100.0,33131.0,41119.0,0.17073,6.61,0.0003154094007545,821421277184.0,133000.0,138862.0,154763.5,193800.0,0.0,0.061902404,0.458014,-23.27,4.461999999999998,1.37,22221.0,-2146.0,333156.78,-0.042940002,17.93233082706767,-480.0,-273602347008.0,6363.238937193375,1.795,1.101,-6.38,-7.66,-0.100039996,-0.12081,-0.082200006,393.0,3339.0,0.6,890514964480.0,0.433,-665606858541078.1,-22931,0.39925125,0.0,0.76,1000,-11.642610044136942,-199.466310873916,-803.9999999999999,-23.72783624044976,0.42555,301477,161500,-4131,-32.2,-7.66,8.02,7.44,2.25,9097.35,11.99,0.4679999999999999,-8263.0,-11.99,E,C,D,C,G,D,D
